User_Query,Intent,University_Major,Min_Science_x,Min_Math_x,Min_Tech,Min_Eco,Min_Letters,Min_Foreign_Lang,Language,Code_Fil,Allowed_Wilayas,University_Name
What can I study in FB SECSG ECOLE SUPERIEURE DE COMPTABILITE ET DE FINANCE DE CONSTANTINE?,major_info,FB SECSG ECOLE SUPERIEURE DE COMPTABILITE ET DE FINANCE DE CONSTANTINE,14.83,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SECSG ECOLE SUPERIEURE DE D ECONOMIE D ORAN?,major_info,FB SECSG ECOLE SUPERIEURE DE D ECONOMIE D ORAN,0.0,0.0,0.0,14.63,0.0,0.0,en,F00CAN04,National,المركز الجامعي المختص
What can I study in FB SECSG ECOLE SUPERIEURE DE GESTION ET DE L ECONOMIE NUMERIQUE KOLEA?,major_info,FB SECSG ECOLE SUPERIEURE DE GESTION ET DE L ECONOMIE NUMERIQUE KOLEA,0.0,0.0,0.0,15.51,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SECSG ECOLE SUPERIEURE DE MANAGEMENT DE TLEMCEN?,major_info,FB SECSG ECOLE SUPERIEURE DE MANAGEMENT DE TLEMCEN,15.18,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SECSG ECOLE SUPERIEURE DES SCIENCES DE GESTION DE ANNABA?,major_info,FB SECSG ECOLE SUPERIEURE DES SCIENCES DE GESTION DE ANNABA,0.0,0.0,0.0,14.71,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SNV ECOLE NATIONALE SUPERIEURE AGRONOMIQUE ALGER?,major_info,FB SNV ECOLE NATIONALE SUPERIEURE AGRONOMIQUE ALGER,14.91,15.68,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SNV ECOLE NATIONALE SUPERIEURE DES FORETS DE KHENCHELA?,major_info,FB SNV ECOLE NATIONALE SUPERIEURE DES FORETS DE KHENCHELA,13.57,14.29,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SNV ECOLE SUPERIEURE AGRONOMIQUE DE MOSTAGANEM?,major_info,FB SNV ECOLE SUPERIEURE AGRONOMIQUE DE MOSTAGANEM,13.87,14.58,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SNV ECOLE SUPERIEURE DES SCIENCES BIOLOGIQUES D ORAN?,major_info,FB SNV ECOLE SUPERIEURE DES SCIENCES BIOLOGIQUES D ORAN,15.05,15.88,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SNV ECOLE SUPERIEURE DES SCIENCES DE L ALIMENT ET DES INDUSTRIES AGROALIMENTAIRES D ALGER?,major_info,FB SNV ECOLE SUPERIEURE DES SCIENCES DE L ALIMENT ET DES INDUSTRIES AGROALIMENTAIRES D ALGER,15.4,16.28,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SP ECOLE NATIONALE SUPERIEURE D AGRICULTURE SAHARIENNE D ADRAR?,major_info,FB SP ECOLE NATIONALE SUPERIEURE D AGRICULTURE SAHARIENNE D ADRAR,12.29,12.91,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SP ECOLE NATIONALE SUPERIEURE D AGRICULTURE SAHARIENNE D EL OUED?,major_info,FB SP ECOLE NATIONALE SUPERIEURE D AGRICULTURE SAHARIENNE D EL OUED,12.81,13.51,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SP ECOLE NATIONALE SUPERIEURE DE BIOTECHNOLOGIE DE CONSTANTINE?,major_info,FB SP ECOLE NATIONALE SUPERIEURE DE BIOTECHNOLOGIE DE CONSTANTINE,15.67,16.55,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB SP ECOLE NATIONALE SUPERIEURE DES SCIENCES DE LA MER ET DE L AMENAGEMENT DU LITTORAL D ALGER?,major_info,FB SP ECOLE NATIONALE SUPERIEURE DES SCIENCES DE LA MER ET DE L AMENAGEMENT DU LITTORAL D ALGER,14.45,15.17,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
ساعدني نختار تخصص architecture,study,FB SP ECOLE POLYTECHNIQUE D ARCHITECTURE ET D URBANISME ALGER,0.0,16.54,16.54,0.0,0.0,0.0,ar,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NAT SUP DES ENERGIES RENOUVELABLES DE ENVIRONNEMENT ET DU DEVELOPPEMENT DURABLE BATNA?,major_info,FB ST ECOLE NAT SUP DES ENERGIES RENOUVELABLES DE ENVIRONNEMENT ET DU DEVELOPPEMENT DURABLE BATNA,15.64,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE POLYTECHNIQUE D ALGER?,major_info,FB ST ECOLE NATIONALE POLYTECHNIQUE D ALGER,17.73,0.0,0.0,0.0,0.0,0.0,en,A00CAN04,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE POLYTECHNIQUE D ORAN?,major_info,FB ST ECOLE NATIONALE POLYTECHNIQUE D ORAN,16.79,0.0,0.0,0.0,0.0,0.0,en,A00CAN08,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE SUPERIEURE D HYDRAULIQUE BLIDA?,major_info,FB ST ECOLE NATIONALE SUPERIEURE D HYDRAULIQUE BLIDA,14.64,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE SUPERIEURE DES NANOSCIENCES ET NANOTECHENOLOGIES ALGER?,major_info,FB ST ECOLE NATIONALE SUPERIEURE DES NANOSCIENCES ET NANOTECHENOLOGIES ALGER,17.96,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE SUPERIEURE DES SYSTEMES AUTONOMES ALGER?,major_info,FB ST ECOLE NATIONALE SUPERIEURE DES SYSTEMES AUTONOMES ALGER,18.21,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES AVANCEES ALGER?,major_info,FB ST ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES AVANCEES ALGER,0.0,17.15,17.15,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES ET D INGENIERIE ANNABA?,major_info,FB ST ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES ET D INGENIERIE ANNABA,0.0,15.56,15.56,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE SUPERIEURE DES TRAVAUX PUBLICS ALGER?,major_info,FB ST ECOLE NATIONALE SUPERIEURE DES TRAVAUX PUBLICS ALGER,16.12,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE NATIONALE SUPERIEURE POLYTECHNIQUE DE CONSTANTINE?,major_info,FB ST ECOLE NATIONALE SUPERIEURE POLYTECHNIQUE DE CONSTANTINE,16.65,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE SUPERIEURE DES SCIENCES APPLIQUEES DE TLEMCEN?,major_info,FB ST ECOLE SUPERIEURE DES SCIENCES APPLIQUEES DE TLEMCEN,15.38,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FB ST ECOLE SUPERIEURE EN GENIE ELECTRIQUE ET ENERGETIQUE D ORAN?,major_info,FB ST ECOLE SUPERIEURE EN GENIE ELECTRIQUE ET ENERGETIQUE D ORAN,16.15,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS ADRAR?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS ADRAR,0.0,0.0,0.0,0.0,13.28,0.0,en,,National,ADRAR
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS AIN-DEFLA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS AIN-DEFLA,0.0,0.0,0.0,0.0,14.24,13.54,en,,National,AIN-DEFLA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS AIN-TEMOUCHENT?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS AIN-TEMOUCHENT,0.0,0.0,0.0,0.0,13.41,13.06,en,,National,AIN-TEMOUCHENT
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS ALGER?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS ALGER,0.0,0.0,0.0,0.0,13.72,13.12,en,,National,ALGER
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS ANNABA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS ANNABA,0.0,0.0,0.0,0.0,14.15,13.48,en,,National,ANNABA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS B.B.ARRERIDJ?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS B.B.ARRERIDJ,0.0,0.0,0.0,0.0,14.06,13.39,en,,National,B.B.ARRERIDJ
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BATNA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BATNA,0.0,0.0,0.0,0.0,14.7,13.96,en,,National,BATNA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BECHAR?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BECHAR,0.0,0.0,0.0,0.0,13.09,13.09,en,,National,BECHAR
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BEJAIA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BEJAIA,0.0,0.0,0.0,0.0,13.72,13.08,en,,National,BEJAIA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BENI ABBES?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BENI ABBES,0.0,0.0,0.0,0.0,14.3,0.0,en,,National,BENI ABBES
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BISKRA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BISKRA,0.0,0.0,0.0,0.0,13.77,13.07,en,,National,BISKRA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BLIDA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BLIDA,0.0,0.0,0.0,0.0,13.29,13.02,en,,National,BLIDA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BORDJ BADJI MOKHTAR?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BORDJ BADJI MOKHTAR,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,BORDJ BADJI MOKHTAR
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BOUIRA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BOUIRA,0.0,0.0,0.0,0.0,13.84,13.38,en,,National,BOUIRA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS BOUMERDES?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS BOUMERDES,0.0,0.0,0.0,0.0,13.56,13.03,en,,National,BOUMERDES
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS CHLEF?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS CHLEF,0.0,0.0,0.0,0.0,13.95,13.4,en,,National,CHLEF
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS CONSTANTINE?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS CONSTANTINE,0.0,0.0,0.0,0.0,14.72,14.01,en,,National,CONSTANTINE
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS DJANET?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS DJANET,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,DJANET
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS DJELFA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS DJELFA,0.0,0.0,0.0,0.0,13.72,13.08,en,,National,DJELFA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS EL BAYADH?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS EL BAYADH,0.0,0.0,0.0,0.0,13.28,13.35,en,,National,EL BAYADH
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS EL MENIAA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS EL MENIAA,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,EL MENIAA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS EL MGHAIER?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS EL MGHAIER,0.0,0.0,0.0,0.0,13.02,13.49,en,,National,EL MGHAIER
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS EL OUED?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS EL OUED,0.0,0.0,0.0,0.0,13.1,13.04,en,,National,EL OUED
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS ELTARF?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS ELTARF,0.0,0.0,0.0,0.0,14.09,13.45,en,,National,ELTARF
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS GHARDAIA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS GHARDAIA,0.0,0.0,0.0,0.0,13.23,13.24,en,,National,GHARDAIA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS GUELMA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS GUELMA,0.0,0.0,0.0,0.0,14.62,13.94,en,,National,GUELMA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS ILLIZI?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS ILLIZI,0.0,0.0,0.0,0.0,13.72,0.0,en,,National,ILLIZI
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS IN GUEZZAM?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS IN GUEZZAM,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,IN GUEZZAM
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS IN SALAH?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS IN SALAH,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,IN SALAH
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS JIJEL?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS JIJEL,0.0,0.0,0.0,0.0,14.64,13.98,en,,National,JIJEL
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS KHENCHLA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS KHENCHLA,0.0,0.0,0.0,0.0,13.78,13.3,en,,National,KHENCHLA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS LAGHOUAT?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS LAGHOUAT,0.0,0.0,0.0,0.0,13.73,13.16,en,,National,LAGHOUAT
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS MASCARA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS MASCARA,0.0,0.0,0.0,0.0,13.87,13.09,en,,National,MASCARA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS MEDEA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS MEDEA,0.0,0.0,0.0,0.0,14.05,13.34,en,,National,MEDEA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS MILA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS MILA,0.0,0.0,0.0,0.0,14.73,14.07,en,,National,MILA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS MOSTAGANEM?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS MOSTAGANEM,0.0,0.0,0.0,0.0,13.88,13.24,en,,National,MOSTAGANEM
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS MSILA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS MSILA,0.0,0.0,0.0,0.0,13.65,13.02,en,,National,MSILA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS NAAMA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS NAAMA,0.0,0.0,0.0,0.0,13.15,13.07,en,,National,NAAMA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS ORAN?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS ORAN,0.0,0.0,0.0,0.0,13.92,13.35,en,,National,ORAN
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS OUARGLA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS OUARGLA,0.0,0.0,0.0,0.0,13.01,13.01,en,,National,OUARGLA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS OULED DJELLAL?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS OULED DJELLAL,0.0,0.0,0.0,0.0,13.05,13.01,en,,National,OULED DJELLAL
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS OUM-EL-BOUAGHI?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS OUM-EL-BOUAGHI,0.0,0.0,0.0,0.0,14.64,13.89,en,,National,OUM-EL-BOUAGHI
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS RELIZANE?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS RELIZANE,0.0,0.0,0.0,0.0,13.93,13.26,en,,National,RELIZANE
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS SAIDA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS SAIDA,0.0,0.0,0.0,0.0,13.4,13.25,en,,National,SAIDA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS SETIF?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS SETIF,0.0,0.0,0.0,0.0,14.41,13.71,en,,National,SETIF
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS SIDIBEL-ABBES?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS SIDIBEL-ABBES,0.0,0.0,0.0,0.0,13.27,13.29,en,,National,SIDIBEL-ABBES
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS SKIKDA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS SKIKDA,0.0,0.0,0.0,0.0,14.55,13.83,en,,National,SKIKDA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS SOUK-AHRAS?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS SOUK-AHRAS,0.0,0.0,0.0,0.0,14.29,13.64,en,,National,SOUK-AHRAS
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TAMANRASSET?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TAMANRASSET,0.0,0.0,0.0,0.0,13.12,0.0,en,,National,TAMANRASSET
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TEBESSA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TEBESSA,0.0,0.0,0.0,0.0,13.77,13.1,en,,National,TEBESSA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TIARET?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TIARET,0.0,0.0,0.0,0.0,14.6,13.91,en,,National,TIARET
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TIMIMOUN?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TIMIMOUN,0.0,0.0,0.0,0.0,13.36,0.0,en,,National,TIMIMOUN
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TINDOUF?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TINDOUF,0.0,0.0,0.0,0.0,13.43,0.0,en,,National,TINDOUF
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TIPAZA?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TIPAZA,0.0,0.0,0.0,0.0,13.43,13.04,en,,National,TIPAZA
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TISSEMSILT?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TISSEMSILT,0.0,0.0,0.0,0.0,14.25,13.63,en,,National,TISSEMSILT
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TIZI-OUZOU?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TIZI-OUZOU,0.0,0.0,0.0,0.0,13.98,13.26,en,,National,TIZI-OUZOU
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TLEMCEN?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TLEMCEN,0.0,0.0,0.0,0.0,13.49,13.0,en,,National,TLEMCEN
What can I study in FRANCAIS (P.E.P) -- POUR BACHELIERS TOUGGOURT?,major_info,FRANCAIS (P.E.P) -- POUR BACHELIERS TOUGGOURT,0.0,0.0,0.0,0.0,13.0,13.05,en,,National,TOUGGOURT
What can I study in FILIERE?,major_info,FILIERE,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GENIE CIVIL?,major_info,GENIE CIVIL,10.0,0.0,0.0,0.0,0.0,0.0,en,A05TCL01,"01,04,26,27,28,29,30,33,55,56,National",المركز الجامعي المختص
What can I study in GENIE CIVIL?,major_info,GENIE CIVIL,10.0,0.0,0.0,0.0,0.0,0.0,en,A05TCL02,"04,05,18,19,23,24,25,30,34,36,39,40,41,43,55,57,National",المركز الجامعي المختص
What can I study in GENIE CIVIL (CONSTRUCTIONS CIVILS ET ENVIRONNEMENT)?,major_info,GENIE CIVIL (CONSTRUCTIONS CIVILS ET ENVIRONNEMENT),11.02,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GENIE CIVIL (FORMATIONS PROFESSIONNALISANTES)?,major_info,GENIE CIVIL (FORMATIONS PROFESSIONNALISANTES),13.06,13.78,0.0,0.0,0.0,0.0,en,A05TPN02,"01,National",المركز الجامعي المختص
What can I study in GENIE CIVIL (VOIRIE ET RESEAUX DIVERS)?,major_info,GENIE CIVIL (VOIRIE ET RESEAUX DIVERS),11.01,0.0,0.0,0.0,0.0,0.0,en,A05IAN02,"22,National",المركز الجامعي المختص
What can I study in GENIE DES PROCEDES?,major_info,GENIE DES PROCEDES,10.0,0.0,0.0,0.0,0.0,0.0,en,A08TCL01,"03,18,24,40,44,National",المركز الجامعي المختص
What can I study in GENIE DES PROCEDES?,major_info,GENIE DES PROCEDES,10.0,0.0,0.0,0.0,0.0,0.0,en,A08IAN02,"02,24,36,National",المركز الجامعي المختص
What can I study in GENIE DES PROCEDES?,major_info,GENIE DES PROCEDES,10.0,0.0,0.0,0.0,0.0,0.0,en,A08IAN01,National,المركز الجامعي المختص
What can I study in GENIE DES PROCEDES?,major_info,GENIE DES PROCEDES,10.0,0.0,0.0,0.0,0.0,0.0,en,A08TCL02,"39,National",المركز الجامعي المختص
What can I study in GENIE DES PROCEDES (FORMATIONS PROFESSIONNALISANTES)?,major_info,GENIE DES PROCEDES (FORMATIONS PROFESSIONNALISANTES),11.27,13.19,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GENIE INDUSTRIEL?,major_info,GENIE INDUSTRIEL,12.76,0.0,0.0,0.0,0.0,0.0,en,A18LAN01,"12,20",المركز الجامعي المختص
What can I study in GENIE INDUSTRIEL?,major_info,GENIE INDUSTRIEL,12.76,0.0,0.0,0.0,0.0,0.0,en,A18IAN01,"22,National",المركز الجامعي المختص
What can I study in GENIE INDUSTRIEL (FORMATIONS PROFESSIONNALISANTES)?,major_info,GENIE INDUSTRIEL (FORMATIONS PROFESSIONNALISANTES),11.19,11.9,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GENIE MARITIME?,major_info,GENIE MARITIME,14.09,0.0,0.0,0.0,0.0,0.0,en,A10LAN01,"20,29",المركز الجامعي المختص
What can I study in GENIE MECANIQUE?,major_info,GENIE MECANIQUE,10.05,0.0,0.0,0.0,0.0,0.0,en,A19TCL01,"03,28,29,32,National",المركز الجامعي المختص
What can I study in GENIE MECANIQUE (FORMATIONS PROFESSIONNALISANTES)?,major_info,GENIE MECANIQUE (FORMATIONS PROFESSIONNALISANTES),11.38,12.31,12.91,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GENIE MECANIQUE (INGENIERIE DE CONSTRUCTION AUTOMOBILE)?,major_info,GENIE MECANIQUE (INGENIERIE DE CONSTRUCTION AUTOMOBILE),14.77,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GENIE MECANIQUE (TECHNOLOGIE AUTOMOBILE)?,major_info,GENIE MECANIQUE (TECHNOLOGIE AUTOMOBILE),12.83,0.0,0.0,0.0,0.0,0.0,en,A19LAN02,"12,20,National",المركز الجامعي المختص
What can I study in GENIE MINIER?,major_info,GENIE MINIER,11.02,0.0,0.0,0.0,0.0,0.0,en,A01LAN01,"11,20,National",المركز الجامعي المختص
What can I study in GENIE MINIER?,major_info,GENIE MINIER,11.02,0.0,0.0,0.0,0.0,0.0,en,A01LAN02,"20,National",المركز الجامعي المختص
What can I study in GENIEBIOMEDICAL (FORMATIONS PROFESSIONNALISANTES)?,major_info,GENIEBIOMEDICAL (FORMATIONS PROFESSIONNALISANTES),14.16,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GENIEMECANIQUE (FORMATIONS PROFESSIONNALISANTES)?,major_info,GENIEMECANIQUE (FORMATIONS PROFESSIONNALISANTES),12.64,0.0,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE?,major_info,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.0,10.0,0.0,0.0,0.0,0.0,en,E01LAL01,"01,07,08,09,13,20,21,22,23,24,27,29,30,31,32,33,36,42,45,46,48,49,50,51,52,55,National",المركز الجامعي المختص
What can I study in GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE?,major_info,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.0,10.0,0.0,0.0,0.0,0.0,en,E01LAL02,"03,04,05,06,07,10,12,15,17,18,19,21,23,25,28,30,34,36,39,40,41,43,51,55,57,National",المركز الجامعي المختص
What can I study in GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE (FORMATIONS PROFESSIONNALISANTES)?,major_info,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE (FORMATIONS PROFESSIONNALISANTES),10.02,10.05,0.0,0.0,0.0,0.0,en,,National,المركز الجامعي المختص
What can I study in GEOLOGIE?,major_info,GEOLOGIE,10.0,10.0,0.0,0.0,0.0,0.0,en,E03LAL02,"02,07,11,25,30,33,44,47,50,51,53,54,55,57,58,National",المركز الجامعي المختص
What can I study in GEOLOGIE?,major_info,GEOLOGIE,10.0,10.0,0.0,0.0,0.0,0.0,en,E03LAL01,"01,13,14,22,23,25,36,38,45,46,National",المركز الجامعي المختص
What can I study in GEOLOGIE?,major_info,GEOLOGIE,10.0,10.0,0.0,0.0,0.0,0.0,en,E03LAL03,"07,11,16,30,33,44,47,51,53,54,55,56,57,58,National",المركز الجامعي المختص
What can I study in GEOPHYSIQUE?,major_info,GEOPHYSIQUE,12.51,13.36,0.0,0.0,0.0,0.0,en,E02LAL02,"16,20,22,26,38,42,44,45,46,47,48,58,National",المركز الجامعي المختص
What can I study in GEOPHYSIQUE?,major_info,GEOPHYSIQUE,12.51,13.36,0.0,0.0,0.0,0.0,en,E02LAL01,"01,02,08,09,11,13,14,16,21,23,24,27,29,31,32,33,35,37,38,40,41,42,43,44,45,46,49,50,52,53,54,56,58,National",المركز الجامعي المختص
